FROM_CURRENCY|TO_CURRENCY|RATE_DATE|RATE_TYPE|CONVERSION_RATE|INVERSE_RATE
EUR|AUD|11-FEB-2022|Spot|1.58530748|0.63079
EUR|AUD|11-JAN-2022|Spot|1.579629038|0.63306
EUR|AUD|11-JUN-2022|Spot|1.492031526|0.67023
EUR|AUD|11-MAR-2022|Spot|1.494630073|0.66906
EUR|AUD|11-MAY-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|11-NOV-2021|Spot|1.56530814|0.63885
EUR|AUD|11-OCT-2021|Spot|1.58446907|0.63113
EUR|AUD|12-APR-2022|Spot|1.465140231|0.68253
EUR|AUD|12-DEC-2021|Spot|1.577297015|0.634
EUR|AUD|12-FEB-2022|Spot|1.588796275|0.62941
EUR|AUD|12-JAN-2022|Spot|1.579093814|0.63327
EUR|AUD|12-JUN-2022|Spot|1.4875145|0.67226
EUR|AUD|12-MAR-2022|Spot|1.497195949|0.66792
EUR|AUD|12-MAY-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|12-NOV-2021|Spot|1.56970254|0.63706
EUR|AUD|12-OCT-2021|Spot|1.57069444|0.63666
EUR|AUD|13-APR-2022|Spot|1.450033031|0.68964
EUR|AUD|13-DEC-2021|Spot|1.577194567|0.63404
EUR|AUD|13-FEB-2022|Spot|1.591368246|0.62839
EUR|AUD|13-JAN-2022|Spot|1.570826478|0.63661
EUR|AUD|13-JUN-2022|Spot|1.490827979|0.67077
EUR|AUD|13-MAR-2022|Spot|1.497064655|0.66797
EUR|AUD|13-MAY-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|13-NOV-2021|Spot|1.563686135|0.63951
EUR|AUD|13-OCT-2021|Spot|1.567333314|0.63803
EUR|AUD|14-APR-2022|Spot|1.463421034|0.68333
EUR|AUD|14-DEC-2021|Spot|1.585863795|0.63057
EUR|AUD|14-FEB-2022|Spot|1.58986311|0.62898
EUR|AUD|14-JAN-2022|Spot|1.570802993|0.63662
EUR|AUD|14-JUN-2022|Spot|1.502663607|0.66548
EUR|AUD|14-MAR-2022|Spot|1.49636792|0.66828
EUR|AUD|14-MAY-2022|Spot|1.504561969|0.66465
EUR|AUD|14-NOV-2021|Spot|1.560895167|0.64066
EUR|AUD|14-OCT-2021|Spot|1.569875618|0.63699
EUR|AUD|15-APR-2022|Spot|1.458226889|0.68576
EUR|AUD|15-DEC-2021|Spot|1.586316114|0.63039
EUR|AUD|15-FEB-2022|Spot|1.586349826|0.63038
EUR|AUD|15-JAN-2022|Spot|1.580030547|0.6329
EUR|AUD|15-JUN-2022|Spot|1.509178358|0.66261
EUR|AUD|15-MAR-2022|Spot|1.517697485|0.65889
EUR|AUD|15-MAY-2022|Spot|1.500712001|0.66635
EUR|AUD|15-NOV-2021|Spot|1.560708278|0.64073
EUR|AUD|15-OCT-2021|Spot|1.562263992|0.6401
EUR|AUD|16-APR-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|16-DEC-2021|Spot|1.581173475|0.63244
EUR|AUD|16-FEB-2022|Spot|1.589256855|0.62922
EUR|AUD|16-JAN-2022|Spot|1.583622157|0.63146
EUR|AUD|16-MAR-2022|Spot|1.525014694|0.65573
EUR|AUD|16-MAY-2022|Spot|1.499957776|0.66669
EUR|AUD|16-NOV-2021|Spot|1.551709872|0.64445
EUR|AUD|16-OCT-2021|Spot|1.563552938|0.63957
EUR|AUD|17-APR-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|17-DEC-2021|Spot|1.572603653|0.63589
EUR|AUD|17-FEB-2022|Spot|0.631001154|1.58478
EUR|AUD|17-JAN-2022|Spot|1.583249332|0.63161
EUR|AUD|17-MAR-2022|Spot|1.516142736|0.65957
EUR|AUD|17-MAY-2022|Spot|1.500618112|0.66639
EUR|AUD|17-NOV-2021|Spot|1.551218122|0.64465
EUR|AUD|17-OCT-2021|Spot|1.564042841|0.63937
EUR|AUD|18-APR-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|18-DEC-2021|Spot|1.577711939|0.63383
EUR|AUD|18-FEB-2022|Spot|0.633046808|1.57966
EUR|AUD|18-JAN-2022|Spot|1.581858829|0.63217
EUR|AUD|18-MAR-2022|Spot|1.504266769|0.66478
EUR|AUD|18-MAY-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|18-NOV-2021|Spot|1.554299299|0.64338
EUR|AUD|18-OCT-2021|Spot|1.564339177|0.63925
EUR|AUD|19-APR-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|19-DEC-2021|Spot|1.577100905|0.63407
EUR|AUD|19-FEB-2022|Spot|1.579134504|0.63326
EUR|AUD|19-JAN-2022|Spot|1.577176306|0.63404
EUR|AUD|19-MAR-2022|Spot|1.491602699|0.67042
EUR|AUD|19-MAY-2022|Spot|1.499772572|0.66677
EUR|AUD|19-NOV-2021|Spot|1.563377631|0.63964
EUR|AUD|19-OCT-2021|Spot|1.565351836|0.63883
EUR|AUD|20-APR-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|20-DEC-2021|Spot|1.574976037|0.63493
EUR|AUD|20-FEB-2022|Spot|1.577357574|0.63397
EUR|AUD|20-JAN-2022|Spot|1.570129644|0.63689
EUR|AUD|20-MAR-2022|Spot|1.490692367|0.67083
EUR|AUD|20-MAY-2022|Spot|1.499991405|0.66667
EUR|AUD|20-NOV-2021|Spot|1.560072097|0.641
EUR|AUD|20-OCT-2021|Spot|1.554820571|0.64316
EUR|AUD|21-APR-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|21-DEC-2021|Spot|1.587020837|0.63011
EUR|AUD|21-FEB-2022|Spot|1.57763377|0.63386
EUR|AUD|21-JAN-2022|Spot|1.560274579|0.64091
EUR|AUD|21-MAR-2022|Spot|1.490817563|0.67077
EUR|AUD|21-MAY-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|21-NOV-2021|Spot|1.559516809|0.64122
EUR|AUD|21-OCT-2021|Spot|1.549853094|0.64522
EUR|AUD|22-APR-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|22-DEC-2021|Spot|1.579047475|0.63329
EUR|AUD|22-FEB-2022|Spot|0.635660564|1.57317
EUR|AUD|22-JAN-2022|Spot|1.576157828|0.63445
EUR|AUD|22-MAR-2022|Spot|1.489653239|0.6713
EUR|AUD|22-MAY-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|22-OCT-2021|Spot|1.554205253|0.64342
EUR|AUD|23-APR-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|23-DEC-2021|Spot|1.56954619|0.63713
EUR|AUD|23-FEB-2022|Spot|1.570197072|0.63686
EUR|AUD|23-JAN-2022|Spot|1.579433298|0.63314
EUR|AUD|23-MAR-2022|Spot|1.48191194|0.6748
EUR|AUD|23-MAY-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|23-OCT-2021|Spot|1.558629129|0.64159
EUR|AUD|24-APR-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|24-DEC-2021|Spot|1.563491981|0.63959
EUR|AUD|24-FEB-2022|Spot|1.561836696|0.64027
EUR|AUD|24-JAN-2022|Spot|1.579652012|0.63305
EUR|AUD|24-MAR-2022|Spot|1.467342908|0.6815
EUR|AUD|24-MAY-2022|Spot|1.50273416|0.66545
EUR|AUD|24-NOV-2021|Spot|1.560479817|0.64083
EUR|AUD|24-OCT-2021|Spot|1.55983976|0.64109
EUR|AUD|25-APR-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|25-DEC-2021|Spot|1.56604442|0.63855
EUR|AUD|25-FEB-2022|Spot|1.56408306|0.63935
EUR|AUD|25-JAN-2022|Spot|1.593009572|0.62774
EUR|AUD|25-MAR-2022|Spot|1.465609686|0.68231
EUR|AUD|25-MAY-2022|Spot|1.517170634|0.65912
EUR|AUD|25-NOV-2021|Spot|1.556853721|0.64232
EUR|AUD|25-OCT-2021|Spot|1.560290478|0.64091
EUR|AUD|26-APR-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|26-DEC-2021|Spot|1.567314385|0.63803
EUR|AUD|26-FEB-2022|Spot|1.560163277|0.64096
EUR|AUD|26-JAN-2022|Spot|1.581066331|0.63248
EUR|AUD|26-MAR-2022|Spot|1.464655972|0.68275
EUR|AUD|26-MAY-2022|Spot|1.508448777|0.66293
EUR|AUD|26-NOV-2021|Spot|1.559130835|0.64138
EUR|AUD|26-OCT-2021|Spot|1.549340391|0.64544
EUR|AUD|27-APR-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|27-DEC-2021|Spot|1.569746724|0.63705
EUR|AUD|27-FEB-2022|Spot|1.559694764|0.64115
EUR|AUD|27-JAN-2022|Spot|1.573886383|0.63537
EUR|AUD|27-MAR-2022|Spot|1.461736842|0.68412
EUR|AUD|27-MAY-2022|Spot|1.515234519|0.65996
EUR|AUD|27-NOV-2021|Spot|1.587756222|0.62982
EUR|AUD|27-OCT-2021|Spot|1.546034906|0.64682
EUR|AUD|28-APR-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|28-DEC-2021|Spot|1.565248187|0.63888
EUR|AUD|28-FEB-2022|Spot|1.563300925|0.63967
EUR|AUD|28-FEB-2022|"Monthly Average"|1.584997706|0.63092
EUR|AUD|28-FEB-2022|Corporate|1.545688924|0.64696
EUR|AUD|28-JAN-2022|Spot|1.581858197|0.63217
EUR|AUD|28-MAR-2022|Spot|1.461835748|0.68407
EUR|AUD|28-MAY-2022|Spot|1.496801099|0.66809
EUR|AUD|28-NOV-2021|Spot|1.588907373|0.62936
EUR|AUD|28-OCT-2021|Spot|1.543594186|0.64784
EUR|AUD|29-APR-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|29-DEC-2021|Spot|1.564283813|0.63927
EUR|AUD|29-JAN-2022|Spot|1.594454924|0.62717
EUR|AUD|29-MAR-2022|Spot|1.466261689|0.68201
EUR|AUD|29-MAY-2022|Spot|1.4987013|0.66724
EUR|AUD|29-NOV-2021|Spot|1.589848098|0.62899
EUR|AUD|30-APR-2022|Corporate|1.493435661|0.6696
EUR|AUD|30-APR-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|30-APR-2022|"Monthly Average"|1.469005134|0.68073
EUR|AUD|30-DEC-2021|Spot|1.565998636|0.63857
EUR|AUD|30-JAN-2022|Spot|1.593935885|0.62738
EUR|AUD|30-MAR-2022|Spot|1.479967373|0.67569
EUR|AUD|30-MAY-2022|Spot|1.44927536231884057971014492753623188406E00|0.69
EUR|AUD|30-NOV-2021|Corporate|1.587263438|0.63002
EUR|AUD|30-NOV-2021|Spot|1.58315954|0.63165
EUR|AUD|30-NOV-2021|"Monthly Average"|1.56193343|0.64023
EUR|AUD|30-OCT-2021|Spot|1.537368733|0.65046
EUR|AUD|30-SEP-2021|Corporate|1.601605|0.62437
EUR|AUD|31-AUG-2021|Corporate|1.614802|0.61927
EUR|AUD|31-DEC-2021|Spot|1.55894482|0.64146
EUR|AUD|31-DEC-2021|"Monthly Average"|1.581075202|0.63248
EUR|AUD|31-DEC-2021|Corporate|1.565324225|0.63885
EUR|AUD|31-JAN-2022|Spot|1.593481869|0.62756
EUR|AUD|31-JAN-2022|Corporate|1.587299291|0.63
EUR|AUD|31-JAN-2022|"Monthly Average"|1.577572787|0.63389
EUR|AUD|31-JUL-2021|Corporate|1.616023|0.6188
EUR|AUD|31-MAR-2022|"Monthly Average"|1.492640641|0.66995
EUR|AUD|31-MAR-2022|Corporate|1.479910116|0.67572
EUR|AUD|31-MAR-2022|Spot|1.487077572|0.67246
EUR|AUD|31-MAY-2022|Spot|1.497426638|0.66781
EUR|AUD|31-MAY-2022|"Monthly Average"|1.499088786|0.66707
EUR|AUD|31-MAY-2022|Corporate|1.493560159|0.66954
EUR|AUD|31-OCT-2021|Corporate|1.53679834|0.6507
EUR|AUD|31-OCT-2021|Spot|1.537583477|0.65037
EUR|AUD|31-OCT-2021|"Monthly Average"|1.568809235|0.63743
EUR|INR|01-APR-2022|Spot|84.216412441|0.01187
EUR|INR|01-DEC-2021|Spot|84.647838476|0.01181
EUR|INR|01-FEB-2022|Spot|83.634261709|0.01196
EUR|INR|01-JAN-2022|Spot|84.754598224|0.0118
EUR|INR|01-JUN-2022|Spot|83.312034168|0.012
EUR|INR|01-MAR-2022|Spot|84.710922846|0.0118
EUR|INR|01-NOV-2021|Spot|86.647920065|0.01154
EUR|INR|01-OCT-2021|Spot|85.886704|0.01164
EUR|INR|02-APR-2022|Spot|83.920739081|0.01192
EUR|INR|02-DEC-2021|Spot|84.822642247|0.01179
EUR|INR|02-FEB-2022|Spot|84.080430307|0.01189
EUR|INR|02-JAN-2022|Spot|84.70748278|0.01181
EUR|INR|02-JUN-2022|Spot|82.59289408|0.01211
EUR|INR|02-MAR-2022|Spot|84.218935818|0.01187
EUR|INR|02-NOV-2021|Spot|86.730946683|0.01153
EUR|INR|02-OCT-2021|Spot|86.024910934|0.01162
EUR|INR|03-APR-2022|Spot|83.945077308|0.01191
EUR|INR|03-DEC-2021|Spot|84.788223207|0.01179
EUR|INR|03-FEB-2022|Spot|84.502577563|0.01183
EUR|INR|03-JAN-2022|Spot|84.781198967|0.0118
EUR|INR|03-JUN-2022|Spot|83.098155847|0.01203
EUR|INR|03-MAR-2022|Spot|83.973466195|0.01191
EUR|INR|03-NOV-2021|Spot|86.434170774|0.01157
EUR|INR|03-OCT-2021|Spot|85.9880864|0.01163
EUR|INR|04-APR-2022|Spot|83.920181459|0.01192
EUR|INR|04-DEC-2021|Spot|85.078894903|0.01175
EUR|INR|04-FEB-2022|Spot|85.365104927|0.01171
EUR|INR|04-JAN-2022|Spot|83.989322894|0.01191
EUR|INR|04-JUN-2022|Spot|83.21570369|0.01202
EUR|INR|04-MAR-2022|Spot|83.976906442|0.01191
EUR|INR|04-NOV-2021|Spot|86.330967217|0.01158
EUR|INR|04-OCT-2021|Spot|85.960683585|0.01163
EUR|INR|05-APR-2022|Spot|82.937787347|0.01206
EUR|INR|05-DEC-2021|Spot|85.103145918|0.01175
EUR|INR|05-FEB-2022|Spot|85.484005348|0.0117
EUR|INR|05-JAN-2022|Spot|84.157368771|0.01188
EUR|INR|05-JUN-2022|Spot|83.217510107|0.01202
EUR|INR|05-MAR-2022|Spot|83.41324218|0.01199
EUR|INR|05-NOV-2021|Spot|86.0476732|0.01162
EUR|INR|05-OCT-2021|Spot|86.574208482|0.01155
EUR|INR|06-APR-2022|Spot|82.307207125|0.01215
EUR|INR|06-DEC-2021|Spot|85.233238191|0.01173
EUR|INR|06-FEB-2022|Spot|85.47755532|0.0117
EUR|INR|06-JAN-2022|Spot|84.212046812|0.01187
EUR|INR|06-JUN-2022|Spot|83.216703586|0.01202
EUR|INR|06-MAR-2022|Spot|83.536410239|0.01197
EUR|INR|06-NOV-2021|Spot|85.76425186|0.01166
EUR|INR|06-OCT-2021|Spot|86.527364|0.01156
EUR|INR|07-APR-2022|Spot|82.849020463|0.01207
EUR|INR|07-DEC-2021|Spot|85.053484283|0.01176
EUR|INR|07-FEB-2022|Spot|85.518202911|0.01169
EUR|INR|07-JAN-2022|Spot|84.118468031|0.01189
EUR|INR|07-JUN-2022|Spot|83.234512677|0.01201
EUR|INR|07-MAR-2022|Spot|83.575543159|0.01197
EUR|INR|07-NOV-2021|Spot|85.772293958|0.01166
EUR|INR|07-OCT-2021|Spot|86.405321847|0.01157
EUR|INR|08-APR-2022|Spot|82.736739102|0.01209
EUR|INR|08-DEC-2021|Spot|85.060335679|0.01176
EUR|INR|08-FEB-2022|Spot|85.373696487|0.01171
EUR|INR|08-JAN-2022|Spot|84.338938443|0.01186
EUR|INR|08-JUN-2022|Spot|83.078644788|0.01204
EUR|INR|08-MAR-2022|Spot|83.543898997|0.01197
EUR|INR|08-NOV-2021|Spot|85.806641077|0.01165
EUR|INR|08-OCT-2021|Spot|86.537103573|0.01156
EUR|INR|09-APR-2022|Spot|82.567368307|0.01211
EUR|INR|09-DEC-2021|Spot|85.41636957|0.01171
EUR|INR|09-FEB-2022|Spot|85.296925524|0.01172
EUR|INR|09-JAN-2022|Spot|84.385753286|0.01185
EUR|INR|09-JUN-2022|Spot|83.385887501|0.01199
EUR|INR|09-MAR-2022|Spot|83.863511611|0.01192
EUR|INR|09-NOV-2021|Spot|85.674749008|0.01167
EUR|INR|09-OCT-2021|Spot|86.902038491|0.01151
EUR|INR|10-APR-2022|Spot|82.587981304|0.01211
EUR|INR|10-DEC-2021|Spot|85.311483234|0.01172
EUR|INR|10-FEB-2022|Spot|0.011690867|85.53686
EUR|INR|10-JAN-2022|Spot|84.409719816|0.01185
EUR|INR|10-JUN-2022|Spot|82.968761174|0.01205
EUR|INR|10-MAR-2022|Spot|84.515753563|0.01183
EUR|INR|10-NOV-2021|Spot|85.817910331|0.01165
EUR|INR|10-OCT-2021|Spot|87.040750026|0.01149
EUR|INR|11-APR-2022|Spot|82.592032375|0.01211
EUR|INR|11-DEC-2021|Spot|85.630609|0.01168
EUR|INR|11-FEB-2022|Spot|86.278220127|0.01159
EUR|INR|11-JAN-2022|Spot|83.889191357|0.01192
EUR|INR|11-JUN-2022|Spot|82.161841828|0.01217
EUR|INR|11-MAR-2022|Spot|84.088738537|0.01189
EUR|INR|11-NOV-2021|Spot|85.651865093|0.01168
EUR|INR|11-OCT-2021|Spot|86.958670392|0.0115
EUR|INR|12-APR-2022|Spot|82.528533069|0.01212
EUR|INR|12-DEC-2021|Spot|85.767712088|0.01166
EUR|INR|12-FEB-2022|Spot|85.946328486|0.01164
EUR|INR|12-JAN-2022|Spot|83.872159036|0.01192
EUR|INR|12-JUN-2022|Spot|82.185061175|0.01217
EUR|INR|12-MAR-2022|Spot|83.805712236|0.01193
EUR|INR|12-NOV-2021|Spot|85.258022757|0.01173
EUR|INR|12-OCT-2021|Spot|87.302041364|0.01145
EUR|INR|13-APR-2022|Spot|82.56319655|0.01211
EUR|INR|13-DEC-2021|Spot|85.671289705|0.01167
EUR|INR|13-FEB-2022|Spot|85.633134467|0.01168
EUR|INR|13-JAN-2022|Spot|84.346117406|0.01186
EUR|INR|13-JUN-2022|Spot|82.215442864|0.01216
EUR|INR|13-MAR-2022|Spot|83.671039146|0.01195
EUR|INR|13-NOV-2021|Spot|85.159685809|0.01174
EUR|INR|13-OCT-2021|Spot|87.078279141|0.01148
EUR|INR|14-APR-2022|Spot|82.711357681|0.01209
EUR|INR|14-DEC-2021|Spot|85.613012919|0.01168
EUR|INR|14-FEB-2022|Spot|85.526120573|0.01169
EUR|INR|14-JAN-2022|Spot|84.786037473|0.01179
EUR|INR|14-JUN-2022|Spot|81.497522983|0.01227
EUR|INR|14-MAR-2022|Spot|83.727392288|0.01194
EUR|INR|14-MAY-2022|Spot|80.614479902|0.0124
EUR|INR|14-NOV-2021|Spot|85.071338178|0.01175
EUR|INR|14-OCT-2021|Spot|87.15107|0.01147
EUR|INR|15-APR-2022|Spot|82.320816908|0.01215
EUR|INR|15-DEC-2021|Spot|85.685531487|0.01167
EUR|INR|15-FEB-2022|Spot|85.52818942|0.01169
EUR|INR|15-JAN-2022|Spot|84.559088543|0.01183
EUR|INR|15-JUN-2022|Spot|81.321623124|0.0123
EUR|INR|15-MAR-2022|Spot|83.970619429|0.01191
EUR|INR|15-MAY-2022|Spot|80.64717044|0.0124
EUR|INR|15-NOV-2021|Spot|85.185083001|0.01174
EUR|INR|15-OCT-2021|Spot|87.018239857|0.01149
EUR|INR|16-DEC-2021|Spot|86.051642518|0.01162
EUR|INR|16-FEB-2022|Spot|85.494208237|0.0117
EUR|INR|16-JAN-2022|Spot|84.658462988|0.01181
EUR|INR|16-MAR-2022|Spot|83.872792481|0.01192
EUR|INR|16-MAY-2022|Spot|80.733644067|0.01239
EUR|INR|16-NOV-2021|Spot|84.949768937|0.01177
EUR|INR|16-OCT-2021|Spot|86.923455939|0.0115
EUR|INR|17-DEC-2021|Spot|86.188087583|0.0116
EUR|INR|17-FEB-2022|Spot|0.01171005|85.39673
EUR|INR|17-JAN-2022|Spot|84.683607597|0.01181
EUR|INR|17-MAR-2022|Spot|83.780658658|0.01194
EUR|INR|17-MAY-2022|Spot|81.104757207|0.01233
EUR|INR|17-NOV-2021|Spot|84.523182707|0.01183
EUR|INR|17-OCT-2021|Spot|87.073199664|0.01148
EUR|INR|18-DEC-2021|Spot|85.808371231|0.01165
EUR|INR|18-FEB-2022|Spot|0.011724377|85.29238
EUR|INR|18-JAN-2022|Spot|84.760658525|0.0118
EUR|INR|18-MAR-2022|Spot|84.30948247|0.01186
EUR|INR|18-NOV-2021|Spot|84.076664435|0.01189
EUR|INR|18-OCT-2021|Spot|87.054680634|0.01149
EUR|INR|19-DEC-2021|Spot|85.462605483|0.0117
EUR|INR|19-FEB-2022|Spot|84.577277455|0.01182
EUR|INR|19-JAN-2022|Spot|84.527118226|0.01183
EUR|INR|19-MAR-2022|Spot|84.010185014|0.0119
EUR|INR|19-MAY-2022|Spot|81.604376844|0.01225
EUR|INR|19-NOV-2021|Spot|84.274179827|0.01187
EUR|INR|19-OCT-2021|Spot|87.422748961|0.01144
EUR|INR|20-DEC-2021|Spot|85.421279932|0.01171
EUR|INR|20-FEB-2022|Spot|84.56667372|0.01182
EUR|INR|20-JAN-2022|Spot|84.396130264|0.01185
EUR|INR|20-MAR-2022|Spot|84.115511213|0.01189
EUR|INR|20-MAY-2022|Spot|81.999846734|0.0122
EUR|INR|20-NOV-2021|Spot|84.066449047|0.0119
EUR|INR|20-OCT-2021|Spot|87.357270448|0.01145
EUR|INR|21-DEC-2021|Spot|85.622092768|0.01168
EUR|INR|21-FEB-2022|Spot|84.596136686|0.01182
EUR|INR|21-JAN-2022|Spot|84.260562294|0.01187
EUR|INR|21-MAR-2022|Spot|84.039396801|0.0119
EUR|INR|21-NOV-2021|Spot|83.752594238|0.01194
EUR|INR|21-OCT-2021|Spot|87.128926862|0.01148
EUR|INR|22-DEC-2021|Spot|85.300180372|0.01172
EUR|INR|22-FEB-2022|Spot|0.011832198|84.51515
EUR|INR|22-JAN-2022|Spot|84.329812404|0.01186
EUR|INR|22-MAR-2022|Spot|84.181835767|0.01188
EUR|INR|22-OCT-2021|Spot|87.066554173|0.01149
EUR|INR|23-DEC-2021|Spot|85.46589285|0.0117
EUR|INR|23-FEB-2022|Spot|84.726849716|0.0118
EUR|INR|23-JAN-2022|Spot|84.420816363|0.01185
EUR|INR|23-MAR-2022|Spot|83.867044645|0.01192
EUR|INR|23-OCT-2021|Spot|87.201851179|0.01147
EUR|INR|24-DEC-2021|Spot|84.934666487|0.01177
EUR|INR|24-FEB-2022|Spot|84.436686573|0.01184
EUR|INR|24-JAN-2022|Spot|84.471620668|0.01184
EUR|INR|24-MAR-2022|Spot|84.118871749|0.01189
EUR|INR|24-MAY-2022|Spot|82.71372166|0.01209
EUR|INR|24-NOV-2021|Spot|83.906298017|0.01192
EUR|INR|24-OCT-2021|Spot|87.340387613|0.01145
EUR|INR|25-DEC-2021|Spot|84.881329702|0.01178
EUR|INR|25-FEB-2022|Spot|84.360027821|0.01185
EUR|INR|25-JAN-2022|Spot|84.538419259|0.01183
EUR|INR|25-MAR-2022|Spot|83.896262968|0.01192
EUR|INR|25-MAY-2022|Spot|83.274764873|0.01201
EUR|INR|25-NOV-2021|Spot|83.519888593|0.01197
EUR|INR|25-OCT-2021|Spot|87.340892071|0.01145
EUR|INR|26-DEC-2021|Spot|84.962649416|0.01177
EUR|INR|26-FEB-2022|Spot|84.545004182|0.01183
EUR|INR|26-JAN-2022|Spot|84.373768647|0.01185
EUR|INR|26-MAR-2022|Spot|83.850195049|0.01193
EUR|INR|26-MAY-2022|Spot|82.710601355|0.01209
EUR|INR|26-NOV-2021|Spot|83.52240715|0.01197
EUR|INR|26-OCT-2021|Spot|87.149979501|0.01147
EUR|INR|27-DEC-2021|Spot|85.175472146|0.01174
EUR|INR|27-FEB-2022|Spot|84.63026378|0.01182
EUR|INR|27-JAN-2022|Spot|84.499456181|0.01183
EUR|INR|27-MAR-2022|Spot|83.754563737|0.01194
EUR|INR|27-MAY-2022|Spot|83.307080316|0.012
EUR|INR|27-NOV-2021|Spot|84.822920561|0.01179
EUR|INR|27-OCT-2021|Spot|86.859765717|0.01151
EUR|INR|28-DEC-2021|Spot|84.893799756|0.01178
EUR|INR|28-FEB-2022|Corporate|84.710922846|0.0118
EUR|INR|28-FEB-2022|Spot|84.647913459|0.01181
EUR|INR|28-FEB-2022|"Monthly Average"|85.008383144|0.01176
EUR|INR|28-JAN-2022|Spot|83.783344166|0.01194
EUR|INR|28-MAR-2022|Spot|83.43815247|0.01198
EUR|INR|28-MAY-2022|Spot|83.079015602|0.01204
EUR|INR|28-NOV-2021|Spot|84.923381372|0.01178
EUR|INR|28-OCT-2021|Spot|87.021746195|0.01149
EUR|INR|29-DEC-2021|Spot|84.48861779|0.01184
EUR|INR|29-JAN-2022|Spot|83.670404988|0.01195
EUR|INR|29-MAR-2022|Spot|83.519159177|0.01197
EUR|INR|29-MAY-2022|Spot|83.305980017|0.012
EUR|INR|29-NOV-2021|Spot|84.92271459|0.01178
EUR|INR|30-APR-2022|"Monthly Average"|82.516473878|0.01212
EUR|INR|30-APR-2022|Corporate|80.692826321|0.01239
EUR|INR|30-DEC-2021|Spot|84.527974022|0.01183
EUR|INR|30-JAN-2022|Spot|83.686294951|0.01195
EUR|INR|30-MAR-2022|Spot|83.981940158|0.01191
EUR|INR|30-NOV-2021|"Monthly Average"|84.980841324|0.01177
EUR|INR|30-NOV-2021|Spot|84.663265143|0.01181
EUR|INR|30-NOV-2021|Corporate|84.647838476|0.01181
EUR|INR|30-OCT-2021|Spot|86.639193309|0.01154
EUR|INR|30-SEP-2021|Corporate|85.886154|0.01164
EUR|INR|31-AUG-2021|Corporate|86.099813|0.01161
EUR|INR|31-DEC-2021|Corporate|84.754598224|0.0118
EUR|INR|31-DEC-2021|Spot|84.226724265|0.01187
EUR|INR|31-DEC-2021|"Monthly Average"|85.261931218|0.01173
EUR|INR|31-JAN-2022|"Monthly Average"|84.318716282|0.01186
EUR|INR|31-JAN-2022|Spot|83.689323727|0.01195
EUR|INR|31-JAN-2022|Corporate|83.634261709|0.01196
EUR|INR|31-JUL-2021|Corporate|88.283147|0.01133
EUR|INR|31-MAR-2022|Corporate|84.216412441|0.01187
EUR|INR|31-MAR-2022|"Monthly Average"|83.918825186|0.01192
EUR|INR|31-MAR-2022|Spot|84.600626016|0.01182
EUR|INR|31-MAY-2022|Spot|83.586183008|0.01196
EUR|INR|31-MAY-2022|"Monthly Average"|81.685947641|0.01224
EUR|INR|31-MAY-2022|Corporate|83.312034168|0.012
EUR|INR|31-OCT-2021|Spot|86.638933656|0.01154
EUR|INR|31-OCT-2021|"Monthly Average"|86.880856823|0.01151
EUR|INR|31-OCT-2021|Corporate|86.647920065|0.01154
EUR|NZD|01-APR-2022|Spot|1.59816857|0.62572
EUR|NZD|01-DEC-2021|Spot|1.659177287|0.60271
EUR|NZD|01-FEB-2022|Spot|1.70430586|0.58675
EUR|NZD|01-JAN-2022|Spot|1.661890679|0.60172
EUR|NZD|01-JUN-2022|Spot|1.646424543|0.60738
EUR|NZD|01-MAR-2022|Spot|1.657285491|0.6034
EUR|NZD|01-NOV-2021|Spot|1.612316284|0.62023
EUR|NZD|01-OCT-2021|Spot|1.67789|0.59599
EUR|NZD|02-APR-2022|Spot|1.597451874|0.626
EUR|NZD|02-DEC-2021|Spot|1.654931142|0.60425
